Plant_code,Supplier,Material_user_country,Item_weight_kg,One_Year_forecast_qty,12_month_forecast_spend,Price_per_unit_in_JPY
8417 - TMBP,"Nelson (Changzhou) Tubing Co., Ltd",8417 - TMBP,3.724,320,866875.096,2573.793576
8431 - UDS(P) LTD,"Nelson (Changzhou) Tubing Co., Ltd",8431 - UDS(P) LTD,0.17,0,0,117.5123057
8431 - UDS(P) LTD,"Nelson (Changzhou) Tubing Co., Ltd",8431 - UDS(P) LTD,3.724,0,0,2573.793576
8431 - UDS(P) LTD,"Nelson (Changzhou) Tubing Co., Ltd",8431 - UDS(P) LTD,0.762,0,0,452.3375951
8431 - UDS(P) LTD,"Nelson (Changzhou) Tubing Co., Ltd",8431 - UDS(P) LTD,0.708,0,0,421.5962051
8431 - UDS(P) LTD,"Nelson (Changzhou) Tubing Co., Ltd",8431 - UDS(P) LTD,0.718,0,0,452.3375951
8431 - UDS(P) LTD,"Nelson (Changzhou) Tubing Co., Ltd",8431 - UDS(P) LTD,0.664,0,0,336.6059485
8431 - UDS(P) LTD,"Nelson (Changzhou) Tubing Co., Ltd",8431 - UDS(P) LTD,0.051,0,0,575.3031549
7876 - TSA,AQ LASERTOOL OU,7876 - TSA,0.442,0,0,276.4674192
7876 - TSA,AQ LASERTOOL OU,7876 - TSA,0.44,191,57679.6737,287.1954483
8417 - TMBP,AQ LASERTOOL OU,8417 - TMBP,0.44,0,0,287.1954483
7876 - TSA,Gnotec AB,7876 - TSA,0.6,465,88199.50104,179.4971552
8431 - UDS(P) LTD,"CVG Vehicle Components (Shanghai) Co.,Ltd",8431 - UDS(P) LTD,0.2,0,0,548.1623589
8431 - UDS(P) LTD,"CVG Vehicle Components (Shanghai) Co.,Ltd",8431 - UDS(P) LTD,0.01,0,0,119.910516
8431 - UDS(P) LTD,"CVG Vehicle Components (Shanghai) Co.,Ltd",8431 - UDS(P) LTD,0.5,0,0,940.0984455
8431 - UDS(P) LTD,"CVG Vehicle Components (Shanghai) Co.,Ltd",8431 - UDS(P) LTD,0.12,0,0,1141.548112
8431 - UDS(P) LTD,"CVG Vehicle Components (Shanghai) Co.,Ltd",8431 - UDS(P) LTD,0.35,0,0,654.7114174
8431 - UDS(P) LTD,"CVG Vehicle Components (Shanghai) Co.,Ltd",8431 - UDS(P) LTD,0.12,0,0,176.2684585
8431 - UDS(P) LTD,"CVG Vehicle Components (Shanghai) Co.,Ltd",8431 - UDS(P) LTD,0.35,0,0,688.2863619
8431 - UDS(P) LTD,"CVG Vehicle Components (Shanghai) Co.,Ltd",8431 - UDS(P) LTD,0.12,0,0,172.8424438
8431 - UDS(P) LTD,"CVG Vehicle Components (Shanghai) Co.,Ltd",8431 - UDS(P) LTD,0.15,0,0,114.2575917
8431 - UDS(P) LTD,"CVG Vehicle Components (Shanghai) Co.,Ltd",8431 - UDS(P) LTD,0.07,0,0,310.5682365
8431 - UDS(P) LTD,"CVG Vehicle Components (Shanghai) Co.,Ltd",8431 - UDS(P) LTD,0.07,0,0,302.1745003
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.039,4546,76859.56519,16.033749
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.817,1674,324938.1618,184.3024631
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,2.426,2,1539.991288,778.4076797
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.24,4708,362037.9519,73.26532528
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.148,263,14699.91684,56.08386135
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.264,0,0,85.85592946
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.274,0,0,72.11761034
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.124,233,15959.90971,66.39616572
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.1,4446,177378.9965,37.77181254
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.1,4419,389477.7967,83.56049959
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.11,203,8679.950896,41.21495736
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,1.859,0,0,693.6994652
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.05,746,19459.88991,26.3289233
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.126,314,24919.85902,76.69134003
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.457,0,0,198.0407822
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.065,5955,165479.0639,26.3289233
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.319,2995,483137.2668,153.3998101
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.653,1687,472777.3254,265.5675328
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.04,1673,55299.68716,32.05036792
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.11,2208,144059.185,61.82243604
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.11,280,35279.80042,122.4800271
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.562,102,29959.83051,279.3058519
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.219,1563,148119.1621,90.42965915
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.05,2625,104439.4092,37.77181254
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.203,2223,171919.0274,73.26532528
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,1.392,0,0,336.5545583
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.044,1663,109619.3799,62.95302091
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.064,1638,90579.48758,52.6578466
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.879,4436,1699310.387,361.7357667
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.876,4437,1699730.384,361.7357667
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.15,8888,721275.9196,76.69134003
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.148,3229,233658.6782,68.6915956
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.057,3002,191938.9142,60.6747211
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.209,2064,324238.1657,148.8089504
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.045,2998,765235.671,241.5340394
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.285,3794,496157.1932,123.627742
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.235,3768,424477.5987,106.4634081
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.11,8830,598216.6158,64.10073584
7876 - TSA,Fuzhou Fushiang Motor Industrial Co Ltd,7876 - TSA,0.086,8905,560416.8296,59.52700616
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.039,22875,387937.8054,16.033749
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,4.176,1224,1867589.435,1442.352207
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.173,4195,222458.7415,50.36241672
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,3.841,0,0,2014.70223
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.011,1769,39899.77428,21.75519362
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.373,5999,1451651.788,228.9434352
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.212,0,0,107.6111231
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.148,35647,1898949.257,50.36241672
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.652,0,0,212.9939161
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,1.912,0,0,445.7501544
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.361,1503,246398.6061,155.6781099
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.284,584,67899.61588,111.0371378
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.18,0,0,84.53882239
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.635,2444,925114.7665,358.2926218
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.176,18912,1739910.157,87.0036444
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.167,751,36819.79171,46.93640198
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.047,3555,119419.3244,32.05036792
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.154,773,55299.68716,68.6915956
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.154,764,54739.69033,68.6915956
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.291,4330,371977.8957,81.28219978
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.11,231,10779.93902,44.6409721
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.05,0,0,26.3289233
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.295,2226,437917.5226,186.5807629
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.305,2990,407677.6937,129.3491866
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.305,2986,407537.6945,129.3491866
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.125,773,44939.74577,56.08386135
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.16,0,0,71.36394097
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.207,5306,410477.6779,73.26532528
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.237,3003,304638.2766,96.15110377
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.239,2123,243598.6219,108.7417079
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.13,2233,131879.2539,56.08386135
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,3.62,0,0,2593.255824
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,3.62,0,0,2145.199131
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.39,0,0,121.867653
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,3.005,874,695936.063,752.0787564
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,3.318,0,0,626.9047738
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,1.36,0,0,302.2087605
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,1.36,0,0,302.2087605
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.186,213,11339.93585,51.51013166
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.5,0,0,104.1679783
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.11,0,0,122.4800271
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.269,2558,79659.54935,29.75493804
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.065,568,20859.88199,36.6240976
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.484,4444,988954.4053,210.6313864
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.346,3489,614456.5239,167.1209992
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.21,8793,713015.9664,76.69134003
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.14,24,1259.992872,53.80556154
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.22,95,8539.951688,87.87727816
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.055,1742,113679.3569,61.82243604
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.245,2979,385417.8196,122.4800271
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.27,726,121939.3102,160.2689697
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,3.048,2221,1535371.314,653.6322228
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.533,2938,873315.0595,281.6012818
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,4.166,2243,4785452.928,2014.70223
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.038,910,52219.70459,54.95327648
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.4,1838,234918.671,121.3323121
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.078,0,0,32.05036792
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.134,0,0,61.82243604
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.135,0,0,61.82243604
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.078,0,0,32.05036792
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.055,1821,126559.284,66.39616572
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.089,10949,502877.1552,43.49325716
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.06,1072,84979.51926,75.54362509
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.012,972,28699.83764,28.62435318
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.06,8702,326198.1547,35.49351274
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.024,2978,96739.45273,30.90265298
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.035,0,0,54.95327648
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.055,985,90999.4852,88.15135934
8417 - TMBP,Fuzhou Fushiang Motor Industrial Co Ltd,8417 - TMBP,0.35,1840,411597.6715,211.7791013
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.284,0,0,100.8961342
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.08,0,0,63.89517496
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.13,0,0,51.56152188
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.295,0,0,178.6666689
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.457,0,0,177.8101652
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,1.36,0,0,271.6829691
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,1.36,0,0,271.6829691
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.05,0,0,24.49600541
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,4.176,0,0,1426.421238
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.126,0,0,68.34899413
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.264,0,0,81.19654941
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.124,0,0,76.0575273
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.148,0,0,69.71940002
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.653,0,0,246.33046
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.037,0,0,46.76510124
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.052,0,0,36.14445554
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.04,0,0,29.80632827
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,1.5,0,0,306.7996203
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.055,0,0,60.98306243
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.06,0,0,68.17769339
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.186,0,0,47.79290567
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.167,0,0,43.3390865
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.4,0,0,110.4889755
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.274,0,0,66.29338528
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.176,0,0,79.65484278
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,1.751,0,0,417.4598965
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.105,0,0,43.68168798
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.149,0,0,62.6960698
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.154,0,0,62.18216759
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.154,0,0,86.84947374
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.173,0,0,46.59380051
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.145,0,0,50.19111599
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.817,0,0,186.0326006
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.237,0,0,88.0485789
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.047,0,0,29.12112532
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.148,0,0,47.10770272
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.39,0,0,116.3132005
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.11,0,0,57.38574695
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.5,0,0,95.75711207
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.562,0,0,267.4004507
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.065,0,0,33.91754596
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,1.859,0,0,758.1770627
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.635,0,0,327.0131072
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.35,0,0,190.1438182
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.207,0,0,66.46468602
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.11,0,0,38.20006439
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.11,0,0,111.5167799
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.11,0,0,40.76957544
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.18,0,0,80.34004573
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.269,0,0,26.38031352
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.305,0,0,117.5123057
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.305,0,0,154.6845657
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.125,0,0,51.04761967
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.16,0,0,69.03419708
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.652,0,0,206.0747868
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.2,0,0,79.65484278
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.239,0,0,100.8961342
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.484,0,0,234.1681077
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.219,0,0,93.70150323
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.346,0,0,152.6289568
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.14,0,0,67.3211897
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.203,0,0,68.00639265
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,1.392,0,0,399.8159205
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.044,0,0,61.3256639
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.064,0,0,51.21892041
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.245,0,0,117.341005
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.27,0,0,153.4854605
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,3.048,0,0,755.7788523
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.108,0,0,56.700544
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.533,0,0,267.0578492
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,4.166,0,0,1969.958477
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.72,0,0,71.77500887
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.038,0,0,54.30233368
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.024,0,0,38.88526734
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.11,0,0,75.20102361
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.086,0,0,70.23330224
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,2.426,0,0,768.9690091
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,3.005,0,0,690.6845722
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,3.318,0,0,606.4046095
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.361,0,0,184.6621947
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,1.912,0,0,431.1639554
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,3.841,0,0,2059.206161
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,3.62,0,0,2467.75842
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,3.62,0,0,1957.796125
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.076,0,0,217.8945377
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.209,0,0,146.633431
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.21,0,0,256.779805
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.212,0,0,100.382232
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.089,0,0,54.81623589
